admin_area_1,admin_area_2,count,facility_id,indicator_common_id,indicator_id,indicator_label,month,period_id,year
Bangladesh,Sylhet Division,453,XgDiwBJkfvb,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Sylhet Division,284,XgDiwBJkfvb,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Sylhet Division,251,XgDiwBJkfvb,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,5398,XhdKah2EbJL,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,4366,XhdKah2EbJL,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,4948,XhdKah2EbJL,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,2126,XhdKah2EbJL,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,1891,XhdKah2EbJL,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,2108,XhdKah2EbJL,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,598,XhdKah2EbJL,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rajshahi Division,769,XhdKah2EbJL,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rajshahi Division,675,XhdKah2EbJL,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rajshahi Division,439,XhdKah2EbJL,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rajshahi Division,479,XhdKah2EbJL,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rajshahi Division,555,XhdKah2EbJL,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rajshahi Division,903,XhdKah2EbJL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,814,XhdKah2EbJL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,972,XhdKah2EbJL,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,112431,XhdKah2EbJL,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rajshahi Division,94186,XhdKah2EbJL,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rajshahi Division,124156,XhdKah2EbJL,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rajshahi Division,5256,XhdKah2EbJL,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,4315,XhdKah2EbJL,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,4659,XhdKah2EbJL,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,337,XjwWjJKmTEH,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,254,XjwWjJKmTEH,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,305,XjwWjJKmTEH,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,348,XjwWjJKmTEH,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,269,XjwWjJKmTEH,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,291,XjwWjJKmTEH,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,503,XlXTqxOaYiB,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,435,XlXTqxOaYiB,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,516,XlXTqxOaYiB,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,499,XlXTqxOaYiB,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,434,XlXTqxOaYiB,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,484,XlXTqxOaYiB,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Mymensingh Division,748,XnrEWOapPsx,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Mymensingh Division,608,XnrEWOapPsx,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Mymensingh Division,619,XnrEWOapPsx,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Mymensingh Division,110,XnrEWOapPsx,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,100,XnrEWOapPsx,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,160,XnrEWOapPsx,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,92,XnrEWOapPsx,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Mymensingh Division,60,XnrEWOapPsx,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Mymensingh Division,100,XnrEWOapPsx,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Mymensingh Division,97,XnrEWOapPsx,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Mymensingh Division,95,XnrEWOapPsx,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Mymensingh Division,104,XnrEWOapPsx,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Mymensingh Division,100,XnrEWOapPsx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Mymensingh Division,96,XnrEWOapPsx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Mymensingh Division,107,XnrEWOapPsx,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Mymensingh Division,6546,XnrEWOapPsx,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Mymensingh Division,5355,XnrEWOapPsx,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Mymensingh Division,7602,XnrEWOapPsx,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Mymensingh Division,775,XnrEWOapPsx,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Mymensingh Division,688,XnrEWOapPsx,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Mymensingh Division,287,XnrEWOapPsx,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,1291,XoETa3Han15,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Chattogram Division,1085,XoETa3Han15,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Chattogram Division,721,XoETa3Han15,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Chattogram Division,215,XoETa3Han15,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,150,XoETa3Han15,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,180,XoETa3Han15,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,97,XoETa3Han15,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,110,XoETa3Han15,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,90,XoETa3Han15,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,50,XoETa3Han15,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,48,XoETa3Han15,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,52,XoETa3Han15,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,61,XoETa3Han15,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,57,XoETa3Han15,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,65,XoETa3Han15,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,11757,XoETa3Han15,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,9510,XoETa3Han15,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,15263,XoETa3Han15,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Chattogram Division,1291,XoETa3Han15,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Chattogram Division,1085,XoETa3Han15,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Chattogram Division,344,XoETa3Han15,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Rajshahi Division,7886,Xou8RA7C6Q0,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Rajshahi Division,4791,Xou8RA7C6Q0,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Rajshahi Division,7447,Xou8RA7C6Q0,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Rajshahi Division,1855,Xou8RA7C6Q0,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,1609,Xou8RA7C6Q0,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,1437,Xou8RA7C6Q0,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,930,Xou8RA7C6Q0,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Rajshahi Division,960,Xou8RA7C6Q0,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Rajshahi Division,691,Xou8RA7C6Q0,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Rajshahi Division,521,Xou8RA7C6Q0,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Rajshahi Division,519,Xou8RA7C6Q0,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Rajshahi Division,591,Xou8RA7C6Q0,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Rajshahi Division,635,Xou8RA7C6Q0,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Rajshahi Division,596,Xou8RA7C6Q0,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Rajshahi Division,619,Xou8RA7C6Q0,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Rajshahi Division,118345,Xou8RA7C6Q0,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Rajshahi Division,102347,Xou8RA7C6Q0,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Rajshahi Division,125743,Xou8RA7C6Q0,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Rajshahi Division,8558,Xou8RA7C6Q0,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Rajshahi Division,4020,Xou8RA7C6Q0,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Rajshahi Division,5809,Xou8RA7C6Q0,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,2125,XoyKHtBoabU,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,663,XoyKHtBoabU,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,704,XoyKHtBoabU,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,1565,XoyKHtBoabU,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Sylhet Division,649,XpkBtbZgLlj,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Sylhet Division,571,XpkBtbZgLlj,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Sylhet Division,467,XpkBtbZgLlj,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Sylhet Division,87,XpkBtbZgLlj,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Sylhet Division,43,XpkBtbZgLlj,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Sylhet Division,93,XpkBtbZgLlj,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Sylhet Division,21,XpkBtbZgLlj,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Sylhet Division,25,XpkBtbZgLlj,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Sylhet Division,36,XpkBtbZgLlj,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Sylhet Division,17,XpkBtbZgLlj,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Sylhet Division,17,XpkBtbZgLlj,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Sylhet Division,25,XpkBtbZgLlj,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Sylhet Division,18,XpkBtbZgLlj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Sylhet Division,20,XpkBtbZgLlj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Sylhet Division,28,XpkBtbZgLlj,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Sylhet Division,7807,XpkBtbZgLlj,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Sylhet Division,5207,XpkBtbZgLlj,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Sylhet Division,7900,XpkBtbZgLlj,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Sylhet Division,653,XpkBtbZgLlj,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Sylhet Division,588,XpkBtbZgLlj,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Sylhet Division,144,XpkBtbZgLlj,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Barishal Division,244,XrUFxgNvRDe,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Barishal Division,174,XrUFxgNvRDe,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Barishal Division,207,XrUFxgNvRDe,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Barishal Division,228,XrUFxgNvRDe,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Barishal Division,180,XrUFxgNvRDe,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Barishal Division,199,XrUFxgNvRDe,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Chattogram Division,390,XrzF5i91FxP,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Chattogram Division,193,XrzF5i91FxP,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Chattogram Division,308,XrzF5i91FxP,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Chattogram Division,66,XrzF5i91FxP,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Chattogram Division,56,XrzF5i91FxP,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Chattogram Division,146,XrzF5i91FxP,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Chattogram Division,271,XrzF5i91FxP,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Chattogram Division,287,XrzF5i91FxP,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Chattogram Division,320,XrzF5i91FxP,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Chattogram Division,493,XrzF5i91FxP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Chattogram Division,437,XrzF5i91FxP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Chattogram Division,488,XrzF5i91FxP,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Chattogram Division,39557,XrzF5i91FxP,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Chattogram Division,34857,XrzF5i91FxP,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Chattogram Division,46891,XrzF5i91FxP,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Sylhet Division,562,XtYUREXRlUr,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Sylhet Division,465,XtYUREXRlUr,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Sylhet Division,491,XtYUREXRlUr,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Sylhet Division,562,XtYUREXRlUr,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Sylhet Division,465,XtYUREXRlUr,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Sylhet Division,491,XtYUREXRlUr,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Sylhet Division,407,Xufx9FqP4g7,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Sylhet Division,399,Xufx9FqP4g7,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Sylhet Division,433,Xufx9FqP4g7,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Sylhet Division,141,Xufx9FqP4g7,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Sylhet Division,77,Xufx9FqP4g7,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Sylhet Division,116,Xufx9FqP4g7,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Sylhet Division,32,Xufx9FqP4g7,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Sylhet Division,25,Xufx9FqP4g7,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Sylhet Division,28,Xufx9FqP4g7,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Sylhet Division,38,Xufx9FqP4g7,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Sylhet Division,37,Xufx9FqP4g7,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Sylhet Division,34,Xufx9FqP4g7,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Sylhet Division,47,Xufx9FqP4g7,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Sylhet Division,38,Xufx9FqP4g7,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Sylhet Division,36,Xufx9FqP4g7,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Sylhet Division,4986,Xufx9FqP4g7,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Sylhet Division,3374,Xufx9FqP4g7,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Sylhet Division,6501,Xufx9FqP4g7,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Sylhet Division,262,Xufx9FqP4g7,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Sylhet Division,418,Xufx9FqP4g7,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Sylhet Division,537,Xufx9FqP4g7,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,469,XwM86twgq9y,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,540,XwM86twgq9y,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,397,XwM86twgq9y,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,241,XwM86twgq9y,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Dhaka Division,178,XwM86twgq9y,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Dhaka Division,238,XwM86twgq9y,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Dhaka Division,50,XwM86twgq9y,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Dhaka Division,46,XwM86twgq9y,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Dhaka Division,47,XwM86twgq9y,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Dhaka Division,31,XwM86twgq9y,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,39,XwM86twgq9y,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,37,XwM86twgq9y,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,35,XwM86twgq9y,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Dhaka Division,45,XwM86twgq9y,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Dhaka Division,45,XwM86twgq9y,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Dhaka Division,4862,XwM86twgq9y,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,4544,XwM86twgq9y,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,6819,XwM86twgq9y,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Dhaka Division,425,XwM86twgq9y,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,570,XwM86twgq9y,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,371,XwM86twgq9y,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Dhaka Division,732,Y2wQy65WCma,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Dhaka Division,580,Y2wQy65WCma,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Dhaka Division,590,Y2wQy65WCma,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Dhaka Division,92,Y2wQy65WCma,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Dhaka Division,172,Y2wQy65WCma,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Dhaka Division,192,Y2wQy65WCma,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Dhaka Division,11,Y2wQy65WCma,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Dhaka Division,3,Y2wQy65WCma,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Dhaka Division,1,Y2wQy65WCma,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Dhaka Division,32,Y2wQy65WCma,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
Bangladesh,Dhaka Division,26,Y2wQy65WCma,delivery,No. of Normal Deliveries,Institutional delivery,06,202306,2023
Bangladesh,Dhaka Division,22,Y2wQy65WCma,delivery,No. of Normal Deliveries,Institutional delivery,07,202307,2023
Bangladesh,Dhaka Division,63,Y2wQy65WCma,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,05,202305,2023
Bangladesh,Dhaka Division,42,Y2wQy65WCma,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,06,202306,2023
Bangladesh,Dhaka Division,40,Y2wQy65WCma,pnc1,No. of mother received PNC 1 services at facility,Postnatal care 1,07,202307,2023
Bangladesh,Dhaka Division,12263,Y2wQy65WCma,opd,Outdoor Patients,Outpatient visit,05,202305,2023
Bangladesh,Dhaka Division,10114,Y2wQy65WCma,opd,Outdoor Patients,Outpatient visit,06,202306,2023
Bangladesh,Dhaka Division,15236,Y2wQy65WCma,opd,Outdoor Patients,Outpatient visit,07,202307,2023
Bangladesh,Dhaka Division,732,Y2wQy65WCma,penta1,Penta 1 given (0-11m),Penta vaccine 1,05,202305,2023
Bangladesh,Dhaka Division,562,Y2wQy65WCma,penta1,Penta 1 given (0-11m),Penta vaccine 1,06,202306,2023
Bangladesh,Dhaka Division,585,Y2wQy65WCma,penta1,Penta 1 given (0-11m),Penta vaccine 1,07,202307,2023
Bangladesh,Khulna Division,303,YCsw3VKk4b1,bcg,BCG given (0-11m),BCG vaccine,05,202305,2023
Bangladesh,Khulna Division,240,YCsw3VKk4b1,bcg,BCG given (0-11m),BCG vaccine,06,202306,2023
Bangladesh,Khulna Division,232,YCsw3VKk4b1,bcg,BCG given (0-11m),BCG vaccine,07,202307,2023
Bangladesh,Khulna Division,109,YCsw3VKk4b1,anc1,No.  of mother received  ANC 1,Antenatal care 1,05,202305,2023
Bangladesh,Khulna Division,100,YCsw3VKk4b1,anc1,No.  of mother received  ANC 1,Antenatal care 1,06,202306,2023
Bangladesh,Khulna Division,144,YCsw3VKk4b1,anc1,No.  of mother received  ANC 1,Antenatal care 1,07,202307,2023
Bangladesh,Khulna Division,16,YCsw3VKk4b1,anc4,No.  of mother received  ANC 4,Antenatal care 4,05,202305,2023
Bangladesh,Khulna Division,10,YCsw3VKk4b1,anc4,No.  of mother received  ANC 4,Antenatal care 4,06,202306,2023
Bangladesh,Khulna Division,19,YCsw3VKk4b1,anc4,No.  of mother received  ANC 4,Antenatal care 4,07,202307,2023
Bangladesh,Khulna Division,35,YCsw3VKk4b1,delivery,No. of Normal Deliveries,Institutional delivery,05,202305,2023
